"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Russian Federation","RUS","Lifetime risk of maternal death (%)","SH.MMR.RISK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0640198206045601","0.062007188785453","0.061105244717607","0.060548677677509","0.0567682285204972","0.0553864705605745","0.0486691393575084","0.0453386729463584","0.0437528023390646","0.0414656522086525","0.0405374272948646","0.0387235236216838","0.0373636032899575","0.0360700440220152","0.0349783669658638","0.0339590439880027","0.0329813373323437","0.0319127737053304","","","",
"Russian Federation","RUS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Demand for family planning satisfied by modern methods (% of married women with demand for family planning)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4","","","","","","","","","",
"Russian Federation","RUS","Number of under-five deaths","SH.DTH.MORT","","","","","","","","","","","","","","","","63251","62333","61703","61346","61184","61132","61155","61170","61105","60774","59846","58020","55362","52134","48677","45302","42265","39511","36880","34371","32099","30180","28629","27369","26329","25391","24438","23442","22422","21402","20413","19503","18751","18239","17977","17911","17947","17895","17502","16670","15537","14249","12931","11683","10556","",
"Russian Federation","RUS","Women who believe a husband is justified in beating his wife when she refuses sex with him (%)","SG.VAW.REFU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.96867","10.95492","11.90786","11.43514","10.87134","12.66075","13.21028","","14.32585","","","","15.24804","16.45398","","18.77948","19.82112","","","","",
"Russian Federation","RUS","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","SE.TER.CUAT.ST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8000001907349","","","","","","","","","","","","","59.8578491210938","","","","","","","","61.8515396118164","","","","","","","","","","",
"Russian Federation","RUS","Trained teachers in secondary education (% of total teachers)","SE.SEC.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7698135375977","","","","","","","","","91.5231323242188","85.5646667480469","83.3380432128906","83.3282012939453","83.6997375488281","84.0834503173828","85.4304885864258","","92.5630035400391","96.4541397094727","98.4772720336914","99.9169998168945","103.350036621094","103.264617919922","104.65355682373","105.286209106445","","",
"Russian Federation","RUS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1000003814697","","","","","","","","","","","","","","","","","","","","","63.0593795776367","","","","","","","","","","",
"Russian Federation","RUS","Adjusted net enrollment rate, primary, male (% of primary school age children)","SE.PRM.TENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.79671","93.12098","","","","","","","","","","","92.01692","92.90373","94.3023","95.63495","","","","","94.71377","95.9879","96.73209","","","","",
"Russian Federation","RUS","Persistence to grade 5, female (% of cohort)","SE.PRM.PRS5.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","104.592849731445","101.434661865234","99.9552764892578","98.9964981079102","98.9606170654297","99.9915466308594","101.931632995605","104.307182312012","105.718902587891","105.795280456543","102.977836608887","102.438179016113","101.736907958984","102.179382324219","103.712821960449","104.966903686523","107.642997741699","108.611053466797","108.004409790039","107.991119384766","110.33984375","110.441360473633","109.481430053711","107.176467895508","107.870651245117","108.483459472656","106.321800231934","103.748016357422","102.94709777832","102.79093170166","106.082946777344","113.945541381836","121.051147460938","","95.2262878417969","94.9994583129883","95.6813278198242","97.5845184326172","99.3615264892578","","101.076232910156","101.020629882813","99.7695770263672","97.6943206787109","99.0729064941406","99.8143920898438","102.582458496094","104.678817749023","","",
"Russian Federation","RUS","School enrollment, preprimary, female (% gross)","SE.PRE.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.2714767456055","","58.5863990783691","","","","","","","","","","","","","","75.5295181274414","75.262809753418","","73.9818420410156","75.4713897705078","78.0850067138672","81.5690231323242","84.3342132568359","86.1074523925781","85.8206024169922","85.3954162597656","","",
"Russian Federation","RUS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.239316976994","60.6526904957769","74.4997595994278","79.5432856842146","70.1721132350468","47.9518747586231","54.0578280434168","63.5249564774568","66.4657639527131","68.8056768916771","74.305901483262","81.1340564113813","88.933867904169","93.4965070092234","99.0657500505174","92.148137750079","100","104.391446762964","105.551958852575","106.973930870357","97.7049228903178","79.5557761784662","79.2451445706817","91.4389186095621","84.53506599711","86.6452122048664","",
"Russian Federation","RUS","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.79336062776591","6.88701757670598","6.80166492397475","6.83326632159162","","","",
"Russian Federation","RUS","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0010749","0.0009632","0.0011312928","0.0012464826","0.0027","0.0413","0.3942","1.5459","3.6116","5.1256","5.785","9.705","24.62","28.13","29.17","31.35","30.692","28.81","28.2844","27.191","25.5808","24.8529","31.7404","30.3679","29.3823","30.8398","31.8371","38.3782","60.9377","67.0559","58.3428","62.6681","64.7377","",
"Russian Federation","RUS","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8010","7840","6800","6350","5710","5570","5440","5580","5230","5680","6650","7260","7880","8970","10010","11540","14480","16280","19600","18760","19860","22130","23560","25170","24910","23420","23450","25310","28040","28270","",
"Russian Federation","RUS","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3174246677896","34.7294938917976","30.3457000931388","36.544869503039","48.6812204103104","34.7179173226051","30.1004993860008","28.8355426912891","28.4848067692749","24.1797487656424","23.7989628171034","31.8776501282801","38.721369524829","34.1785009997783","30.8979271501777","31.4162654041085","32.5907597197288","33.1866881797073","33.8352462731322","33.924080731036","33.2713117825022","24.5769187410751","29.7870346062823","31.989553182287","30.5858444659151","28.1590777371458","28.2096672149817","29.5547820728534","28.2862685873335","28.9119934845476","32.9563526956043","31.3210554485802","",
"Russian Federation","RUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.9999956422359","-5.04693945126729","-14.5310737737734","-8.66854034149263","-12.5697559797978","-4.14352840564905","-3.75506943900625","1.39991580461016","-5.29996162531226","6.39991468973531","10.000066815788","5.10005122527505","4.69999190873524","7.29995234453868","7.19994786994475","6.39996544785382","8.200068255056","8.49997776846357","5.19996926498843","-7.79999391343111","4.50000000003065","4.3000291857941","4.02408615720979","1.75542214909368","0.736267221415574","-1.97271922637542","0.193690071729534","1.82579006355112","2.53633130140389","1.34187544067058","",
"Russian Federation","RUS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9029112572744","128.629771683068","1490.41842486057","887.840736222","307.298056895117","144.006867164185","46.0363776693256","15.0585036434632","18.5389673402606","72.3866054689099","37.6979282096352","16.479619357503","15.6619063059093","13.6571368146962","20.2551495764541","19.2794321341233","15.1204066299816","13.8412392394521","18.0135183347409","1.97061260332814","14.1911095682623","24.4600860623194","8.90786842114997","5.32013887201612","7.49007111733965","7.24973590741396","2.84422269754501","5.34981508815954","11.1040226766129","3.78417891623441","",
"Russian Federation","RUS","Adjusted savings: natural resources depletion (% of GNI)","NY.ADJ.DRES.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06719219120943","2.72270317474996","2.45518557173878","2.87481068128167","3.65001039190449","2.94059874869811","1.35470573163155","4.24757782313966","9.2901838127918","8.08924690471188","7.78566870585786","8.57930547984685","8.79537349466152","9.73247951425572","10.4101381083635","8.90444850909952","9.73283621713311","7.63006714674103","8.30036555428209","9.61990379950721","8.70397256168405","7.76860164155664","7.50313405342041","5.49496743491529","4.6631653713341","5.75840520832764","8.5622530262127","","",
"Russian Federation","RUS","Services, value added (constant LCU)","NV.SRV.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37336775569429.9","36376345494000","33309804240700","26821209306000","26154735410300","23506385582500","23356818657500","23734397547300","22886671853600","23401325061000","25061348186600","25955558506900","27393470781000","29460880254200","30952775468500","33437678928700","37077167530200","42127649296600","45126994198800","42748462873000","44400646754100","46066914947100","48211343062600","49309315598500","50045552666400","49018177898000","48811729314900","49733300083000","51087377403400","51929509608400","",
"Russian Federation","RUS","Industry (including construction), value added (current LCU)","NV.IND.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","267000000","289913000","641420000","8031776600","69505294000","251722400000","493400000000","709700000000","812600000000","892600000000","1615600000000","2478000000000","2847400000000","3146952623500","3784573055100","5397997919500","7051100531900","8554356739800","10380552146100","12707854728600","11380969329100","13892371666800","17681684794300","19820042654600","20575609746500","22074285835500","24755109798000","24977559735600","28171337404700","34338032397100","35397762395700","",
